Дата,Изменение наличных денег в обращении (вне Банка России),Всего,движение средств по государственному внутреннему долгу,изменение задолженности банков по депозитам Федерального казначейства,изменение задолженности банков по операциям репо Федерального казначейства,операции Минфина России по покупке (продаже) иностранной валюты на внутреннем валютном рынке*,Регулирование Банком России обязательных резервов кредитных организаций,Интервенции Банка России на внутреннем валютном рынке,Нетто-объем операций Банка России по предоставлению и абсорбированию ликвидности (без учета операций на внутреннем валютном рынке)
2019-08-01,-19.0,-63.5,0.0,0.0,-50.3,12.9,0.0,0.0,-67.0
2019-08-02,-27.7,138.0,0.0,70.0,-55.0,13.0,0.0,0.0,52.0
2019-08-05,5.6,58.4,0.0,0.0,-25.3,13.1,0.0,0.0,-200.7
2019-08-06,-11.7,148.3,16.5,0.0,-50.7,12.9,0.0,0.0,-955.4
2019-08-07,-19.0,289.4,-20.4,170.0,0.5,12.8,0.0,0.0,798.9
2019-08-08,-36.8,-3.7,0.0,0.0,0.3,14.0,0.0,0.0,-8.3
2019-08-09,-35.3,240.1,0.0,43.2,99.2,14.0,0.0,0.0,6.6
2019-08-12,6.2,33.9,0.0,0.0,-1.4,14.1,0.0,0.0,-4.1
2019-08-13,-13.1,-3.1,16.4,0.0,0.0,14.0,0.0,0.0,1.0
2019-08-14,-19.7,-22.0,-20.4,70.2,0.0,14.0,-0.3,0.0,-396.6
2019-08-15,-47.6,-79.2,0.0,0.0,0.0,13.9,-1.2,0.0,-5.1
2019-08-16,-21.9,69.6,0.0,-35.0,33.3,14.2,-5.9,0.0,1.0
2019-08-19,26.5,-15.9,0.0,0.0,0.0,14.0,0.0,0.0,-11.0
2019-08-20,15.3,172.5,21.4,0.0,-0.9,14.2,0.0,0.0,6.7
2019-08-21,12.7,116.0,-26.2,80.0,0.2,14.0,0.0,0.0,73.1
2019-08-22,3.2,-157.3,0.0,0.0,-0.2,13.8,0.0,0.0,-0.5
2019-08-23,4.9,-182.2,0.0,-25.8,2.6,13.9,0.0,0.0,-11.8
2019-08-26,36.2,-791.0,0.0,0.0,0.1,14.0,0.0,0.0,32.2
2019-08-27,20.3,32.1,1.8,0.0,0.1,14.1,0.0,0.0,-12.0
2019-08-28,13.9,-20.4,-20.3,55.0,0.3,14.1,0.0,0.0,106.8
2019-08-29,1.1,540.9,0.0,0.0,394.9,14.1,0.0,0.0,-10.4
2019-08-30,-3.6,-251.7,0.0,9.8,-245.7,14.1,0.0,0.0,-18.8
2019-09-02,23.0,206.8,0.0,0.0,250.7,6.2,0.0,0.0,-38.8
2019-09-03,-2.3,292.2,10.6,0.0,100.6,21.7,0.0,0.0,-578.8
2019-09-04,-10.2,-376.9,-21.5,-10.0,-399.9,14.1,0.0,0.0,460.0
2019-09-05,-28.9,151.4,0.0,50.0,0.0,13.9,0.0,0.0,-18.2
2019-09-06,-24.4,59.4,0.0,-47.9,35.0,13.9,0.0,0.0,28.7
2019-09-09,3.2,115.5,0.0,22.6,50.0,11.7,0.0,0.0,-3.2
2019-09-10,-11.8,-38.4,8.2,0.0,-100.3,11.6,0.0,0.0,16.5
2019-09-11,-20.0,59.2,-15.1,25.0,0.5,11.7,0.0,0.0,160.6
2019-09-12,-41.5,94.2,0.0,50.0,0.0,11.7,0.0,0.0,-11.3
2019-09-13,-27.3,50.4,0.0,-5.0,49.6,11.7,-0.1,0.0,13.6
2019-09-16,21.2,36.6,0.0,50.0,50.2,11.6,-2.9,0.0,-29.5
2019-09-17,6.4,48.8,0.2,0.0,-0.5,11.7,-13.3,0.0,34.5
2019-09-18,9.2,-26.4,-23.7,-30.0,0.1,11.8,0.0,0.0,-84.8
2019-09-19,4.5,13.9,0.0,30.0,0.0,11.8,0.0,0.0,2.6
2019-09-20,10.3,34.2,0.0,-100.0,0.4,11.7,0.0,0.0,8.3
2019-09-23,47.7,-0.7,0.0,0.0,0.0,11.6,0.0,0.0,-2.9
2019-09-24,27.5,-166.8,13.9,0.0,0.2,11.7,0.0,0.0,-6.2
2019-09-25,21.5,-863.3,-33.3,-30.0,-0.2,11.7,0.0,0.0,527.4
2019-09-26,-3.4,180.9,0.0,50.0,-0.1,11.8,0.0,0.0,1.5
2019-09-27,-27.0,407.8,0.0,-100.0,190.1,11.7,0.0,0.0,-6.1
2019-09-30,6.1,-149.1,0.0,100.0,-200.1,11.7,0.0,0.0,-9.6
2019-10-01,17.4,190.4,10.6,0.0,100.0,11.8,0.0,0.0,-468.0
2019-10-02,0.8,-78.4,-22.8,5.0,-100.2,11.8,0.0,0.0,-63.2
2019-10-03,-14.3,203.9,0.0,50.0,75.0,11.8,0.0,0.0,-3.0
2019-10-04,-28.1,-95.2,0.0,-100.0,-60.4,11.7,0.0,0.0,-11.2
2019-10-07,19.3,136.2,0.0,85.0,0.4,11.7,0.0,0.0,-162.4
2019-10-08,1.5,129.0,15.0,0.0,64.0,12.0,0.0,0.0,-223.9
2019-10-09,-15.3,-122.9,-54.6,-30.0,-63.9,12.1,0.0,0.0,340.8
2019-10-10,-30.3,103.9,0.0,30.0,-0.1,12.1,0.0,0.0,0.0
2019-10-11,-28.0,74.2,0.0,-10.0,-6.9,12.0,0.0,0.0,-7.6
2019-10-14,2.7,-114.5,0.0,0.0,0.2,5.4,-0.3,0.0,-9.3
2019-10-15,-7.7,277.2,139.4,0.0,200.0,18.6,-0.4,0.0,17.0
2019-10-16,-7.7,-45.1,-37.4,-28.0,-0.5,12.0,1.5,0.0,-153.0
2019-10-17,-16.9,51.2,0.0,30.0,-49.8,12.1,0.0,0.0,-4.3
2019-10-18,-5.5,166.6,0.0,-10.0,47.8,12.0,0.0,0.0,-4.1
2019-10-21,37.9,-169.8,0.0,20.0,-150.3,12.0,0.0,0.0,6.8
2019-10-22,27.7,34.7,16.1,0.0,0.0,12.0,0.0,0.0,-10.2
2019-10-23,26.2,-133.2,-32.9,-30.0,10.0,12.0,0.0,0.0,378.7
2019-10-24,15.2,-190.0,0.0,30.0,0.0,12.1,0.0,0.0,-18.3
2019-10-25,13.3,-1048.5,0.0,-70.0,-71.1,12.1,0.0,0.0,17.5
2019-10-28,38.7,-81.3,0.0,11.0,0.0,12.1,0.0,0.0,5.5
2019-10-29,20.6,303.1,2.0,0.0,150.0,12.0,0.0,0.0,2.6
2019-10-30,12.9,12.7,-55.0,36.3,10.0,12.1,0.0,0.0,970.3
2019-10-31,-19.9,212.2,0.0,30.0,-50.0,12.1,0.0,0.0,6.3
2019-11-01,-30.6,-120.7,0.0,-70.0,-170.7,12.1,0.0,0.0,-43.5
2019-11-05,25.1,81.8,0.0,20.0,0.1,12.1,0.0,0.0,-1438.9
2019-11-06,-0.9,55.6,-20.0,-15.0,0.0,11.9,0.0,0.0,565.0
2019-11-07,-22.7,263.0,0.0,20.0,0.0,12.2,0.0,0.0,0.8
2019-11-08,-27.4,8.7,0.0,-83.2,-101.3,12.1,0.0,0.0,22.9
2019-11-11,1.3,136.5,0.0,20.0,2.7,6.3,0.0,0.0,-34.3
2019-11-12,-17.5,75.6,0.0,0.0,-0.2,22.1,0.0,0.0,5.1
2019-11-13,-21.4,32.1,-38.1,60.0,0.0,14.2,0.0,0.0,-172.1
2019-11-14,-31.2,36.7,0.0,20.0,0.0,14.4,0.0,0.0,0.7
2019-11-15,-22.5,-107.7,0.0,-60.0,-37.9,14.2,-0.1,0.0,-9.3
2019-11-18,16.8,37.9,0.0,20.0,-0.2,14.1,3.3,0.0,-0.6
2019-11-19,7.3,57.3,21.2,0.0,-0.3,14.2,-4.0,0.0,10.8
2019-11-20,16.2,-85.7,-31.3,-22.0,0.0,14.2,0.0,0.0,248.3
2019-11-21,10.7,85.3,0.0,20.0,0.0,14.3,0.0,0.0,4.2
2019-11-22,8.4,-57.6,0.0,-24.2,-3.2,14.2,0.0,0.0,-2.7
2019-11-25,39.6,-822.7,0.0,20.0,0.0,14.2,0.0,0.0,16.1
2019-11-26,24.0,40.8,54.7,0.0,0.2,14.3,0.0,0.0,0.9
2019-11-27,19.3,142.7,-13.4,-35.0,150.0,14.3,0.0,0.0,130.1
2019-11-28,4.8,46.4,0.0,20.0,30.3,6.3,0.0,0.0,-25.5
2019-11-29,-2.7,103.2,0.0,-14.8,-2.4,22.1,0.0,0.0,11.7
2019-12-02,16.4,-36.9,0.0,0.0,2.7,14.2,0.0,0.0,-17.5
2019-12-03,-5.5,56.5,12.0,0.0,-0.2,14.3,0.0,0.0,9.3
2019-12-04,-16.6,-11.2,-43.7,63.7,-180.0,14.2,0.0,0.0,416.8
2019-12-05,-35.3,123.8,0.0,0.0,0.1,14.2,0.0,0.0,0.8
2019-12-06,-34.7,63.4,0.0,0.0,-47.7,14.1,0.0,0.0,-46.0
2019-12-09,-4.2,-114.9,0.0,-18.8,0.4,12.1,0.0,0.0,-833.2
2019-12-10,-17.3,232.5,168.0,0.0,0.9,12.1,0.0,0.0,-324.5
2019-12-11,-28.6,-97.1,-25.6,-150.0,0.2,12.1,0.0,0.0,512.6
2019-12-12,-55.5,236.5,0.0,50.0,0.0,12.1,0.0,0.0,-7.5
2019-12-13,-43.2,-53.1,0.0,0.0,-50.3,12.1,-0.1,0.0,-14.1
2019-12-16,-2.6,-45.6,0.0,-110.0,-1.0,12.0,-1.4,0.0,6.6
2019-12-17,-6.3,151.5,12.2,-25.1,-0.2,12.2,3.8,0.0,-17.7
2019-12-18,-11.2,-431.6,-64.7,-430.4,0.0,12.1,0.0,0.0,303.0
2019-12-19,-14.8,142.0,0.0,50.0,-4.3,12.1,0.0,0.0,3.2
2019-12-20,-23.6,181.0,0.0,0.0,-23.0,12.1,0.0,0.0,3.1
2019-12-23,8.1,-12.1,0.0,-85.0,0.0,12.1,0.0,0.0,-17.1
2019-12-24,-14.7,10.5,8.7,40.0,-5.8,12.1,0.0,0.0,-37.9
2019-12-25,-41.2,-861.0,0.0,-350.0,250.0,0.0,0.0,0.0,577.5
2019-12-26,-71.2,763.9,0.0,10.0,100.0,13.4,0.0,0.0,-2.4
2019-12-27,-96.6,-12.6,0.0,0.0,-200.3,22.9,0.0,0.0,-36.0
2019-12-30,5.1,-140.5,0.0,-120.0,-253.0,12.2,0.0,0.0,-58.2
2019-12-31,84.2,203.4,0.0,0.0,0.0,0.0,0.0,0.0,-188.2
2020-01-09,178.8,-65.5,0.0,0.0,0.0,12.1,0.0,0.0,-90.5
2020-01-10,-2.6,225.6,0.0,-55.0,192.7,12.0,0.0,0.0,-55.1
2020-01-13,22.5,-151.8,0.0,70.0,-199.7,12.1,0.0,0.0,-893.7
2020-01-14,9.9,-2.2,0.0,0.0,0.0,12.1,0.0,0.0,-276.6
2020-01-15,4.4,-35.7,-66.9,-1.0,50.0,12.2,0.0,0.0,867.6
2020-01-16,-5.1,121.9,0.0,50.0,-2.2,21.0,0.0,0.0,0.4
2020-01-17,-1.9,105.6,0.0,0.0,-11.1,21.1,0.0,0.0,1.5
2020-01-20,30.2,196.3,0.0,55.0,50.0,9.4,0.0,0.0,-33.0
2020-01-21,27.7,113.1,26.6,0.0,-0.4,32.7,0.0,0.0,-8.6
2020-01-22,22.8,-130.2,-89.3,-85.0,25.0,21.2,-0.1,0.0,-244.4
2020-01-23,21.1,80.8,0.0,25.0,0.2,21.1,-1.7,0.0,4.3
2020-01-24,11.0,-138.6,0.0,0.0,29.8,21.1,1.6,0.0,-8.4
2020-01-27,37.0,-639.0,0.0,30.0,205.0,21.0,0.0,0.0,12.1
2020-01-28,22.5,525.2,279.7,0.0,150.2,21.3,0.0,0.0,-2.4
2020-01-29,16.6,-11.1,-23.8,-110.0,26.0,21.2,0.0,0.0,-44.3
2020-01-30,2.7,200.9,0.0,20.0,44.0,21.0,0.0,0.0,-3.0
2020-01-31,-11.8,7.3,0.0,0.0,-130.0,21.3,0.0,0.0,-17.7
2020-02-03,-0.6,37.3,0.0,0.0,5.0,21.2,0.0,0.0,9.0
2020-02-04,-9.5,125.0,17.0,0.0,-0.2,21.3,0.0,0.0,6.9
2020-02-05,-22.5,-76.2,-124.1,-100.0,0.2,20.8,0.0,0.0,-488.4
2020-02-06,-34.8,225.8,0.0,10.0,99.8,20.8,0.0,0.0,11.1
2020-02-07,-37.2,126.0,0.0,0.0,-200.1,21.0,0.0,0.0,-11.0
2020-02-10,-7.8,-126.8,0.0,-70.0,-149.9,14.3,0.0,0.0,-397.2
2020-02-11,-14.7,100.0,18.0,0.0,0.0,14.2,0.0,0.0,-520.0
2020-02-12,-31.5,-7.0,-133.7,-60.0,40.0,14.1,0.0,0.0,1247.7
2020-02-13,-43.5,77.0,0.0,40.0,0.0,13.9,0.0,0.0,-0.8
2020-02-14,-32.4,-45.1,0.0,0.0,49.8,14.2,-0.2,0.0,7.2
2020-02-17,7.9,-11.1,0.0,40.0,0.0,6.3,7.9,0.0,-17.4
2020-02-18,-1.9,154.5,21.7,0.0,0.0,21.8,-2.7,0.0,11.7
2020-02-19,2.7,-129.6,-54.3,-145.0,0.0,14.2,0.0,0.0,-171.3
2020-02-20,-8.2,74.6,0.0,30.0,0.0,14.1,0.0,0.0,7.0
2020-02-21,-1.7,17.2,0.0,0.0,0.0,14.1,0.0,0.0,-15.0
2020-02-25,45.7,-927.4,1.2,0.0,0.0,14.2,0.0,0.0,23.9
2020-02-26,23.0,27.1,-9.9,-85.0,40.0,14.3,0.0,0.0,224.1
2020-02-27,6.0,74.0,0.0,50.0,0.0,14.2,0.0,0.0,-0.8
2020-02-28,-24.8,23.7,0.0,0.0,20.0,14.1,0.0,0.0,-44.8
2020-03-02,2.6,-23.8,0.0,-13.5,-54.6,14.5,0.0,0.0,23.7
2020-03-03,-16.7,78.9,11.0,0.0,0.0,14.0,0.0,0.0,29.1
2020-03-04,-45.3,270.2,0.0,40.0,50.0,14.1,0.0,0.0,108.0
2020-03-05,-63.8,52.0,0.0,0.0,0.0,14.0,0.0,0.0,-8.6
2020-03-06,-42.7,226.0,0.0,0.0,50.0,14.2,0.0,0.0,-1.2
2020-03-10,3.4,156.3,8.3,2.0,120.0,9.4,0.0,0.0,-48.2
2020-03-11,-32.5,-49.1,0.0,25.0,-119.8,-3.6,0.0,0.0,1194.7
2020-03-12,-56.2,-5.2,0.0,-20.0,0.0,-3.6,0.0,0.0,37.8
2020-03-13,-44.8,-73.5,0.0,0.0,0.2,-3.7,0.0,0.0,1.5
2020-03-16,-1.9,-35.0,0.0,-23.9,54.8,-3.7,-1.2,0.0,-58.9
2020-03-17,-15.1,-32.9,0.2,0.0,-0.2,-5.5,-2.0,0.0,39.1
2020-03-18,-35.7,8.2,0.0,-20.0,0.0,-5.6,-6.2,0.0,-888.3
2020-03-19,-65.1,18.8,0.0,-20.0,0.0,-7.7,0.0,0.0,-184.6
2020-03-20,-34.7,225.5,0.0,0.0,120.0,-13.7,0.0,0.0,-193.3
2020-03-23,10.5,-72.1,0.0,5.0,-70.0,-13.3,0.0,0.0,-50.0
2020-03-24,9.9,-167.0,13.9,0.0,0.0,-13.8,0.0,0.0,-251.3
2020-03-25,4.5,-705.9,0.0,100.0,-50.0,-13.4,0.0,0.0,929.1
2020-03-26,-45.9,-134.2,0.0,0.0,0.0,-13.3,0.4,0.0,140.9
2020-03-27,-165.4,34.8,0.0,0.0,50.0,-13.3,0.0,0.0,-91.1
2020-03-30,-51.9,-56.6,0.0,10.0,1.0,-13.3,0.0,0.0,508.6
2020-03-31,-14.1,71.6,10.6,0.0,-49.6,-16.0,0.0,0.0,239.9
2020-04-01,3.8,210.3,-0.2,0.0,-0.4,-15.8,0.0,0.0,-324.4
2020-04-02,-3.8,-49.6,0.0,-50.0,0.0,-15.8,0.0,0.0,-590.3
2020-04-03,-25.1,86.7,0.0,0.0,0.0,-15.7,0.0,0.0,-191.9
2020-04-06,-39.8,60.3,0.0,-30.0,49.4,-15.4,0.0,0.0,88.4
2020-04-07,-60.3,64.3,22.6,0.0,-49.8,-13.4,0.0,0.0,-328.6
2020-04-08,-72.4,-106.4,-21.8,-105.2,1.0,-13.2,0.0,0.0,1170.1
2020-04-09,-41.1,180.6,0.0,-30.0,-1.2,-13.2,0.0,0.0,-81.8
2020-04-10,-32.3,84.5,0.0,0.0,1.4,-13.0,0.0,0.0,-1.4
2020-04-13,-0.4,-31.3,0.0,-70.0,-1.4,-12.9,0.0,0.0,-30.0
2020-04-14,-10.4,-9.4,30.1,0.0,0.0,-12.9,0.0,0.0,5.9
2020-04-15,-11.1,-181.9,-105.9,-25.0,100.0,-12.8,0.0,0.0,93.2
2020-04-16,-23.3,131.2,0.0,-30.0,100.0,-13.0,0.0,0.0,2.9
2020-04-17,-26.1,195.7,0.0,0.0,150.0,-14.8,-0.3,0.0,-6.8
2020-04-20,0.4,-118.9,0.0,-75.0,-60.0,-14.8,-17.6,0.0,-8.2
2020-04-21,5.1,10.1,22.9,0.0,0.0,-16.8,-25.3,0.0,48.1
2020-04-22,-4.6,-146.4,-94.4,-20.1,-10.0,-19.2,0.1,0.0,415.9
2020-04-23,-14.7,-57.2,0.0,-30.0,0.0,-23.0,0.0,0.0,3.6
2020-04-24,-20.4,-123.1,0.0,0.0,-117.3,-20.6,0.0,0.0,154.4
2020-04-27,-14.8,-513.3,0.0,-30.0,87.2,-20.5,0.0,0.0,405.7
2020-04-28,-32.0,-219.2,34.6,0.0,0.0,-20.4,0.0,0.0,2.0
2020-04-29,-69.9,273.4,-134.2,200.0,-10.0,-20.4,0.0,0.0,-328.4
2020-04-30,-50.8,385.2,0.0,170.0,0.0,-20.2,0.0,0.0,390.9
2020-05-06,-9.8,-18.6,0.0,0.0,0.0,-20.1,0.0,0.0,194.4
2020-05-07,-42.4,-627.8,0.0,-220.0,-395.8,-18.6,0.0,0.0,12.4
2020-05-08,-31.1,274.2,0.0,151.0,-2.0,-14.8,0.0,0.0,-142.5
2020-05-12,-15.6,116.3,0.0,0.0,-1.2,-14.7,0.0,0.0,-1309.7
2020-05-13,-25.9,300.0,-139.7,-150.4,400.7,-11.4,0.0,0.0,1150.7
2020-05-14,-52.3,-56.1,0.0,180.0,-199.6,-11.4,0.0,0.0,131.5
2020-05-15,-40.7,26.8,0.0,349.0,-269.9,-11.4,0.0,0.0,-15.6
2020-05-18,-15.1,-49.5,0.0,-80.0,-1.2,-11.3,0.0,0.0,12.0
2020-05-19,-10.6,126.3,30.6,0.0,0.0,-11.3,0.0,0.0,15.5
2020-05-20,-9.7,-220.6,-187.5,20.0,0.8,-11.3,-0.3,0.0,-158.2
2020-05-21,-7.0,205.8,-2.5,-20.0,150.7,-11.3,0.9,0.0,10.5
2020-05-22,-6.3,-69.7,-0.1,99.8,-149.6,-11.1,-7.2,0.0,1.5
2020-05-25,18.5,-220.1,0.0,0.0,299.9,0.0,0.0,0.0,-9.2
2020-05-26,12.5,249.5,253.0,0.0,-51.7,-22.8,0.0,0.0,-7.6
2020-05-27,2.6,226.9,-85.9,202.1,25.0,-11.3,0.0,0.0,-25.1
2020-05-28,-3.4,90.6,0.0,-20.0,75.0,-11.4,0.0,0.0,11.6
2020-05-29,-11.9,-240.7,0.0,-200.8,-165.0,-11.3,0.0,0.0,-5.5
2020-06-01,-10.5,39.5,0.0,-6.5,-86.8,-11.3,0.0,0.0,0.6
2020-06-02,-33.1,70.7,12.0,0.0,0.0,-11.2,0.0,0.0,20.4
2020-06-03,-49.5,21.2,-116.3,70.0,-0.2,-11.2,0.0,0.0,-62.2
2020-06-04,-51.5,-69.9,0.0,-200.6,0.0,-11.3,0.0,0.0,0.7
2020-06-05,-28.8,-98.1,0.0,-345.5,-49.8,-11.5,0.0,0.0,-6.7
2020-06-08,-15.8,155.7,0.0,-2.0,69.8,-10.2,0.0,0.0,-119.8
2020-06-09,-30.8,93.4,12.9,0.0,-0.2,-10.1,0.0,0.0,-1055.6
2020-06-10,-59.7,62.7,-52.0,70.0,0.4,-10.3,0.0,0.0,1046.0
2020-06-11,-51.2,34.0,-0.2,-50.0,0.1,-10.2,0.0,0.0,-11.4
2020-06-15,2.8,-113.3,-1.8,-20.0,69.9,-10.2,0.1,0.0,0.8
2020-06-16,-8.9,172.3,12.2,0.0,0.2,-10.3,2.4,0.0,-28.2
2020-06-17,-19.8,-366.1,-168.6,-232.7,69.8,-10.1,12.5,0.0,-99.8
2020-06-18,-22.1,86.1,-0.3,0.0,-0.2,-10.2,0.0,0.0,-38.7
2020-06-19,-5.9,52.1,-2.5,-55.2,0.0,-10.2,0.0,0.0,-143.5
2020-06-22,25.9,101.7,0.0,-5.0,180.3,-10.1,0.0,0.0,277.5
2020-06-23,8.8,-86.7,-32.6,50.0,-0.3,-10.1,0.0,0.0,370.8
2020-06-25,15.6,-680.3,0.0,-30.0,-0.3,-10.1,0.0,0.0,9.0
2020-06-26,-18.2,629.6,0.0,269.5,130.3,-10.3,0.0,0.0,-16.0
2020-06-29,-11.7,369.5,0.0,0.0,1.0,-10.2,0.0,0.0,7.4
2020-06-30,-27.4,243.9,-27.8,50.0,112.1,-10.3,0.0,0.0,288.0
2020-07-02,-37.7,-167.2,0.0,-20.0,-92.3,-10.3,0.0,0.0,3.1
2020-07-03,-31.1,202.2,0.0,50.0,0.0,-10.2,0.0,0.0,-42.5
2020-07-06,-2.1,21.4,0.0,0.0,-68.5,-10.2,0.0,0.0,-1464.4
2020-07-07,-5.1,-197.8,0.0,0.0,-179.8,-10.3,0.0,0.0,-378.1
2020-07-08,-24.1,140.3,-63.5,-70.0,149.8,-10.3,0.0,0.0,1388.3
2020-07-09,-44.8,74.2,0.0,0.0,0.0,-5.6,0.0,0.0,13.7
2020-07-10,-37.6,92.1,0.0,-135.0,48.7,-5.7,0.0,0.0,6.6
2020-07-13,-8.8,-24.1,0.0,0.0,-34.8,-5.8,0.0,0.0,-32.0
2020-07-14,-22.0,-109.1,0.0,0.0,-75.0,-5.7,0.0,0.0,47.3
2020-07-15,-21.8,-214.8,-76.7,0.0,-49.6,-5.8,-0.1,0.0,-383.5
2020-07-16,-25.9,17.7,0.0,-50.0,-0.2,-5.7,1.4,0.0,-0.8
2020-07-17,-18.1,228.8,0.0,100.0,49.8,-5.8,8.4,0.0,-2.6
2020-07-20,22.4,-9.5,0.0,0.0,0.0,-5.7,0.0,0.0,-3.4
2020-07-21,19.4,64.9,26.6,0.0,-75.3,-5.7,0.0,0.0,3.1
2020-07-22,13.8,-107.5,-63.1,0.0,-44.8,-5.6,0.0,0.0,288.3
2020-07-23,7.2,33.0,0.0,-25.0,0.0,-5.7,0.0,0.0,-12.3
2020-07-24,1.0,-55.7,0.0,0.0,50.0,-5.8,0.0,0.0,-1.3
2020-07-27,26.5,-661.5,0.0,0.0,0.0,-5.7,0.0,0.0,7.9
2020-07-28,16.6,-87.4,20.9,0.0,0.0,-5.7,0.0,0.0,34.5
2020-07-29,5.9,334.8,-20.2,70.0,102.0,-5.8,0.0,0.0,-317.3
2020-07-30,-5.7,148.9,0.0,-20.0,48.0,-5.7,0.0,0.0,-46.3
2020-07-31,-13.8,388.2,0.0,69.9,170.0,-5.8,0.0,0.0,-25.3
2020-08-03,-0.6,-317.6,0.0,0.0,-299.9,-5.8,0.0,0.0,-48.6
2020-08-04,-14.8,81.2,16.8,0.0,-40.2,-5.8,0.0,0.0,-768.4
2020-08-05,-23.0,-0.2,-97.5,30.0,-100.0,-5.7,0.0,0.0,928.3
2020-08-06,-36.3,77.1,0.0,-10.0,0.3,-5.7,0.0,0.0,-0.5
2020-08-07,-34.0,250.3,0.0,20.0,89.8,-5.7,0.0,0.0,1.5
2020-08-10,-5.2,100.8,0.0,0.0,0.0,-3.1,0.0,0.0,-2.8
2020-08-11,-14.4,94.8,18.8,0.0,-20.2,-3.1,0.0,0.0,2.8
2020-08-12,-29.3,10.5,0.0,30.0,-50.0,-3.1,0.0,0.0,120.1
2020-08-13,-32.6,-82.1,0.0,-90.0,0.0,-3.1,0.0,0.0,8.0
2020-08-14,-26.6,98.7,0.0,20.0,20.0,-3.1,-0.8,0.0,-2.5
2020-08-17,9.8,-39.4,0.0,0.0,-5.2,-3.1,-2.0,0.0,-21.3
2020-08-18,2.4,99.8,22.2,0.0,0.5,-3.1,-9.7,0.0,3.0
2020-08-19,-2.2,-14.3,-0.3,-70.0,0.0,-3.1,0.0,0.0,-183.4
2020-08-20,-1.8,-79.9,0.0,0.0,0.6,-3.1,0.0,0.0,15.8
2020-08-21,4.8,133.5,0.0,-14.5,19.8,-3.1,0.0,0.0,-18.3
2020-08-24,34.2,-213.0,0.0,0.0,-40.3,-3.1,0.0,0.0,-8.1
2020-08-25,17.0,-365.4,1.3,0.0,249.6,-3.1,0.0,0.0,60.2
2020-08-26,13.2,-407.8,-84.3,0.0,-379.4,-3.1,0.0,0.0,421.0
2020-08-27,0.5,54.9,0.0,50.0,0.7,-3.1,0.0,0.0,5.2
2020-08-28,-2.0,353.2,0.0,229.8,49.2,-3.1,0.0,0.0,-21.1
2020-08-31,31.0,121.1,0.0,0.0,0.4,-3.1,0.0,0.0,-2.7
2020-09-01,3.6,7.5,11.0,0.0,-0.3,-3.0,0.0,0.0,-14.1
2020-09-02,-5.8,-315.1,-216.5,-70.0,-49.7,-3.1,0.0,0.0,-513.8
2020-09-03,-29.1,141.4,0.0,50.0,0.2,-3.1,0.0,0.0,-2.4
2020-09-04,-28.0,163.9,0.0,25.0,49.1,-3.2,0.0,0.0,-17.3
2020-09-07,3.7,139.2,0.0,0.0,129.9,0.0,0.0,0.0,-76.0
2020-09-08,-8.0,-90.2,7.3,0.0,-21.2,-5.6,0.0,0.0,-305.0
2020-09-09,-23.2,6.3,-154.9,-30.0,10.0,-2.4,0.0,0.0,691.8
2020-09-10,-30.9,107.3,0.0,60.0,0.6,-2.4,0.0,0.0,7.7
2020-09-11,-30.5,37.5,0.0,-170.0,120.0,-2.4,0.0,0.0,2.3
2020-09-14,-1.0,54.7,0.0,0.0,99.9,-2.4,-0.2,0.0,-4.3
2020-09-15,-8.2,-40.9,4.9,0.0,0.1,-2.5,-3.2,0.0,20.5
2020-09-16,-11.8,-64.6,-162.8,-30.0,109.3,-2.5,-10.6,0.0,-60.6
2020-09-17,-15.6,170.6,0.0,95.0,60.2,-2.5,0.0,0.0,-2.6
2020-09-18,-5.6,219.3,0.0,85.0,-30.2,-2.5,0.0,0.0,-4.4
2020-09-21,29.7,19.8,0.0,0.0,-40.1,-2.5,0.0,0.0,-8.5
2020-09-22,19.6,-21.8,14.0,-50.0,-10.0,-2.5,0.0,0.0,7.9
2020-09-23,10.4,-109.5,-116.6,0.0,-20.0,-2.4,0.0,0.0,429.7
2020-09-24,4.1,-94.6,0.0,20.0,30.0,-2.5,0.0,0.0,-19.4
2020-09-25,5.5,-694.8,0.0,-50.2,30.2,-2.5,0.0,0.0,22.0
2020-09-28,29.3,-4.6,0.0,0.0,100.0,-2.5,0.0,0.0,3.3
2020-09-29,7.6,382.1,16.4,-50.0,-100.2,-2.5,0.0,0.0,4.6
2020-09-30,-2.4,-31.2,-171.5,0.0,-9.3,-2.5,0.0,0.0,90.6
2020-10-01,-26.6,-177.0,0.0,-70.0,-20.5,-2.4,0.0,0.0,0.6
2020-10-02,-39.7,49.5,0.0,59.8,-0.2,-5.3,0.0,0.0,-433.8
2020-10-05,1.8,201.2,0.0,0.0,49.8,-5.4,0.0,0.0,-883.2
2020-10-06,-14.1,36.3,29.7,0.0,0.0,-5.4,0.0,0.0,-147.3
2020-10-07,-20.3,-34.5,-331.1,0.0,210.0,-5.4,0.0,0.0,1284.1
2020-10-08,-36.8,187.6,0.0,-70.0,169.8,-8.6,0.0,0.0,6.7
2020-10-09,-28.7,82.4,0.0,119.8,-100.0,-8.6,0.0,0.0,-18.0
2020-10-12,1.4,-237.6,-1.5,0.0,-270.1,0.0,0.0,0.0,-3.6
2020-10-13,-14.4,263.2,40.2,250.0,-50.3,-17.3,0.0,0.0,33.6
